TYPE,GEN,GNDR,AGE ,ETH,PE,ATENDC,NTRGPA,GRDNRMTIME
T,1G,M,1,W,P,PT,A,S
T,1G,M,1,W,P,PT,A,S
T,N1G,M,1,W,P,PT,A,S
T,1G,M,1,W,P,PT,A,S
T,1G,F,1,W,P,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,1G,M,1,B,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,1G,M,1,B,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,N1G,M,1,M,NP,PT,A,S
T,1G,M,1,P,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,N1G,M,1,M,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,1G,M,1,M,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,N1G,M,1,B,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,N1G,M,1,M,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,1G,F,1,W,P,PT,A,S
T,1G,F,1,W,P,PT,A,S
T,N1G,F,1,W,P,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,1G,M,1,M,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,1G,M,1,B,NP,PT,A,S
T,N1G,M,1,M,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,1G,M,1,B,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,1G,M,1,B,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,1G,M,1,B,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,1G,M,1,M,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,N1G,M,1,M,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,N1G,M,1,M,NP,PT,A,S
T,1G,M,1,B,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,N1G,M,1,M,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,1G,M,1,B,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,N1G,M,1,B,NP,PT,A,S
T,N1G,M,1,M,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,1G,M,1,M,NP,PT,A,S
T,N1G,M,1,M,NP,PT,A,S
T,1G,M,1,B,NP,PT,A,S
T,1G,M,1,M,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,N1G,M,1,M,NP,PT,A,S
T,1G,M,1,M,NP,PT,A,S
T,N1G,M,1,P,NP,PT,A,S
T,1G,M,1,M,NP,PT,A,S
T,N1G,M,1,M,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,1G,M,1,M,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,1G,M,1,M,NP,PT,A,S
T,N1G,M,1,M,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,N1G,M,1,M,NP,PT,A,S
T,1G,M,1,M,NP,PT,A,S
T,N1G,M,1,M,NP,PT,A,S
T,N1G,M,1,M,NP,PT,A,S
T,N1G,M,1,M,NP,PT,A,S
T,1G,M,1,M,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,N1G,M,1,M,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,1G,M,1,M,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,N1G,M,1,M,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,N1G,M,1,M,NP,PT,A,S
T,N1G,M,1,M,NP,PT,A,S
T,1G,M,1,B,NP,PT,A,S
T,1G,M,1,M,NP,PT,A,S
T,1G,M,1,M,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,1G,M,1,B,NP,PT,A,S
T,N1G,M,1,B,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,1G,M,1,M,NP,PT,A,S
T,N1G,M,1,B,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,1G,M,1,M,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,1G,M,1,B,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,N1G,M,1,M,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,N1G,M,1,M,NP,PT,A,S
T,N1G,M,1,M,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,1G,M,1,M,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,N1G,M,1,M,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,1G,M,1,B,NP,PT,A,S
T,1G,M,1,M,NP,PT,A,S
T,1G,M,1,M,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,N1G,M,1,M,NP,PT,A,S
T,N1G,M,1,W,NP,PT,A,S
T,1G,M,1,M,NP,PT,A,S
T,N1G,M,1,B,NP,PT,A,S
T,1G,M,1,W,NP,PT,A,S
T,N1G,M,1,B,NP,PT,A,S
T,1G,M,1,B,NP,PT,   ,S
T,1G,M,1,B,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,1G,M,1,M,NP,PT,D,S
T,N1G,M,1,M,NP,PT,D,S
T,N1G,M,1,W,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,1G,M,1,M,NP,PT,D,S
T,N1G,M,1,W,NP,PT,D,S
T,1G,M,1,B,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,N1G,M,1,W,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,1G,M,1,M,NP,PT,D,S
T,N1G,M,1,W,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,N1G,M,1,W,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,1G,M,1,B,NP,PT,D,S
T,1G,M,1,M,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,N1G,M,1,I,NP,PT,D,S
T,N1G,M,1,M,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,N1G,M,1,W,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,N1G,M,1,W,NP,PT,D,S
T,N1G,M,1,M,NP,PT,D,S
T,1G,M,1,M,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,N1G,M,1,W,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,N1G,M,1,W,NP,PT,D,S
T,N1G,M,1,B,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,N1G,M,1,M,NP,PT,D,S
T,1G,M,1,M,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,1G,M,1,M,NP,PT,D,S
T,N1G,M,1,M,NP,PT,D,S
T,N1G,M,1,W,NP,PT,D,S
T,N1G,M,1,I,NP,PT,D,S
T,N1G,M,1,W,NP,PT,D,S
T,1G,M,1,B,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,N1G,M,1,W,NP,PT,D,S
T,1G,M,1,M,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,N1G,M,1,I,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,N1G,M,1,M,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,1G,M,1,P,NP,PT,D,S
T,1G,M,1,M,NP,PT,D,S
T,N1G,M,1,W,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,N1G,M,1,W,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,N1G,M,1,W,NP,PT,D,S
T,N1G,M,1,M,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,N1G,M,1,M,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,N1G,F,1,M,P,PT,D,S
T,1G,F,1,W,P,PT,D,S
T,N1G,F,1,M,P,PT,D,S
T,1G,F,1,M,P,PT,D,S
T,N1G,F,1,M,P,PT,D,S
T,1G,F,1,W,P,PT,D,S
T,N1G,F,1,M,P,PT,D,S
T,1G,F,1,M,P,PT,D,S
T,1G,F,1,M,P,PT,D,S
T,1G,F,1,W,P,PT,D,S
T,1G,F,1,M,P,PT,D,S
T,1G,F,1,W,P,PT,D,S
T,1G,F,1,M,P,PT,D,S
T,1G,F,1,M,P,PT,D,S
T,N1G,F,1,M,P,PT,D,S
T,1G,F,1,M,P,PT,D,S
T,1G,F,1,M,P,PT,D,S
T,N1G,F,1,M,P,PT,D,S
T,1G,F,1,M,P,PT,D,S
T,N1G,F,1,W,P,PT,D,S
T,N1G,F,1,W,P,PT,D,S
T,N1G,F,1,M,P,PT,D,S
T,1G,F,1,M,P,PT,D,S
T,1G,F,1,M,P,PT,D,S
T,N1G,F,1,W,P,PT,D,S
T,N1G,F,1,W,P,PT,D,S
T,N1G,F,1,M,P,PT,D,S
T,1G,F,1,M,P,PT,D,S
T,N1G,F,1,M,P,PT,D,S
T,1G,F,1,M,P,PT,D,S
T,1G,F,1,M,P,PT,D,S
T,1G,F,1,M,P,PT,D,S
T,N1G,F,1,M,P,PT,D,S
T,1G,F,1,M,P,PT,D,S
T,1G,F,1,M,P,PT,D,S
T,N1G,F,1,M,P,PT,D,S
T,1G,F,1,M,P,PT,D,S
T,1G,F,1,W,P,PT,D,S
T,N1G,F,1,M,P,PT,D,S
T,1G,F,1,M,P,PT,D,S
T,1G,F,1,M,P,PT,D,S
T,N1G,F,1,W,P,PT,D,S
T,1G,F,1,W,P,PT,D,S
T,1G,F,1,W,P,PT,D,S
T,N1G,F,1,B,P,PT,D,S
T,1G,F,1,B,P,PT,D,S
T,N1G,F,1,W,P,PT,D,S
T,1G,F,1,M,P,PT,D,S
T,1G,F,1,M,P,PT,D,S
T,1G,F,1,M,P,PT,D,S
T,1G,F,1,W,P,PT,D,S
T,N1G,F,1,W,P,PT,D,S
T,1G,F,1,M,P,PT,D,S
T,1G,F,1,W,P,PT,D,S
T,1G,F,1,W,P,PT,D,S
T,1G,F,1,W,P,PT,D,S
T,1G,F,1,W,P,PT,D,S
T,N1G,F,1,M,P,PT,D,S
T,N1G,F,1,W,P,PT,D,S
T,1G,F,1,M,P,PT,D,S
T,N1G,F,1,W,P,PT,D,S
T,1G,F,1,I,P,PT,D,S
T,N1G,F,1,W,P,PT,D,S
T,1G,F,1,W,P,PT,D,S
T,N1G,F,1,W,P,PT,D,S
T,N1G,F,1,W,P,PT,D,S
T,1G,F,1,P,P,PT,D,S
T,1G,F,1,P,P,PT,D,S
T,1G,F,1,W,P,PT,D,S
T,N1G,F,1,W,P,PT,D,S
T,1G,F,1,W,P,PT,D,S
T,N1G,F,1,M,P,PT,D,S
T,1G,F,1,B,P,PT,D,S
T,1G,F,1,W,P,PT,D,S
T,N1G,F,1,W,P,PT,D,S
T,N1G,F,1,W,P,PT,D,S
T,1G,F,1,W,P,PT,D,S
T,1G,F,1,M,P,PT,D,S
T,1G,F,1,M,P,PT,D,S
T,N1G,F,1,M,P,PT,D,S
T,1G,F,1,B,P,PT,D,S
T,1G,F,1,W,P,PT,D,S
T,N1G,M,1,M,NP,PT,D,S
T,N1G,M,1,M,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,1G,M,1,M,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,N1G,M,1,W,NP,PT,D,S
T,N1G,M,1,M,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,N1G,M,1,W,NP,PT,D,S
T,1G,M,1,B,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,N1G,M,1,M,NP,PT,D,S
T,N1G,M,1,W,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,N1G,M,1,M,NP,PT,D,S
T,N1G,M,1,W,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,N1G,M,1,M,NP,PT,D,S
T,N1G,M,1,W,NP,PT,D,S
T,N1G,M,1,M,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,N1G,M,1,W,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,1G,M,1,I,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,1G,M,1,M,NP,PT,D,S
T,N1G,M,1,M,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,N1G,M,1,M,NP,PT,D,S
T,1G,M,1,B,NP,PT,D,S
T,N1G,M,1,M,NP,PT,D,S
T,N1G,M,1,M,NP,PT,D,S
T,1G,M,1,M,NP,PT,D,S
T,N1G,M,1,M,NP,PT,D,S
T,N1G,M,1,M,NP,PT,D,S
T,1G,M,1,B,NP,PT,D,S
T,1G,M,1,M,NP,PT,D,S
T,1G,M,1,M,NP,PT,D,S
T,1G,M,1,M,NP,PT,D,S
T,1G,M,1,M,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,N1G,M,1,W,NP,PT,D,S
T,N1G,M,1,M,NP,PT,D,S
T,N1G,M,1,M,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,N1G,M,1,W,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,N1G,M,1,M,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,1G,M,1,B,NP,PT,D,S
T,1G,M,1,W,NP,PT,D,S
T,1G,M,1,B,NP,PT,D,S
T,N1G,M,1,M,NP,PT,D,S
T,1G,M,1,M,NP,PT,D,S
T,N1G,M,1,W,NP,PT,D,S
PTR,N1G,F,2,M,P,FT,D,S
PTR,1G,F,2,W,P,FT,D,S
PTR,N1G,F,2,M,P,FT,D,S
PTR,1G,F,2,M,P,FT,D,S
PTR,N1G,F,2,W,P,FT,D,S
PTR,1G,M,2,W,P,FT,D,S
PTR,N1G,M,2,W,P,FT,D,S
PTR,N1G,F,2,W,P,FT,D,S
PTR,1G,F,2,M,P,FT,D,S
PTR,1G,F,2,B,P,FT,D,S
PTR,N1G,F,2,M,P,FT,D,S
PTR,1G,F,2,M,P,FT,D,S
PTR,1G,F,2,M,P,FT,D,S
PTR,1G,F,2,M,P,FT,D,S
PTR,N1G,F,2,W,P,FT,D,S
PTR,1G,F,2,M,P,FT,D,S
PTR,1G,F,2,I,P,FT,D,S
PTR,1G,M,2,W,NP,PT,D,S
PTR,N1G,F,2,M,P,FT,D,S
PTR,1G,F,2,M,P,FT,D,S
PTR,N1G,F,2,M,P,FT,D,S
PTR,N1G,F,2,M,P,FT,D,S
PTR,1G,F,2,W,P,FT,D,S
PTR,N1G,F,2,M,P,FT,D,S
PTR,1G,F,2,M,P,FT,D,S
PTR,1G,F,2,M,P,FT,D,S
PTR,N1G,F,2,M,P,FT,D,S
PTR,N1G,F,2,W,P,FT,D,S
PTR,N1G,F,2,B,P,FT,D,S
PTR,1G,F,2,W,P,FT,D,S
PTR,1G,F,2,W,P,FT,D,S
PTR,1G,F,2,W,P,FT,D,S
PTR,1G,F,2,W,P,FT,D,S
PTR,1G,F,2,W,P,FT,D,S
PTR,N1G,F,2,W,P,FT,D,S
PTR,1G,F,2,W,P,FT,D,S
PTR,N1G,F,2,W,P,FT,D,S
PTR,1G,F,2,W,P,FT,D,S
PTR,N1G,F,2,W,P,FT,D,S
PTR,1G,F,2,W,P,FT,D,S
PTR,1G,F,2,W,P,FT,D,S
PTR,1G,F,2,M,P,FT,D,S
PTR,1G,M,2,M,P,FT,D,S
PTR,1G,M,2,W,P,FT,D,S
PTR,1G,F,2,W,P,FT,C,S
PTR,1G,F,2,M,P,FT,C,S
PTR,1G,F,2,M,P,FT,C,S
PTR,N1G,F,2,M,P,FT,C,S
PTR,N1G,F,2,W,P,FT,C,S
PTR,1G,F,2,B,P,FT,C,S
PTR,1G,F,2,W,P,FT,C,S
PTR,N1G,F,2,M,P,FT,C,S
PTR,1G,F,2,M,P,FT,C,S
PTR,N1G,F,2,M,P,FT,C,S
PTR,N1G,F,2,W,P,FT,C,S
PTR,N1G,F,2,W,P,FT,C,S
PTR,N1G,F,2,M,P,FT,C,S
PTR,N1G,F,2,M,P,FT,C,S
PTR,N1G,F,2,W,P,FT,C,S
PTR,N1G,M,2,M,P,FT,C,S
PTR,1G,M,2,M,P,FT,C,S
PTR,1G,F,2,W,P,FT,C,S
PTR,N1G,F,2,W,P,FT,C,S
PTR,N1G,F,2,W,P,FT,C,S
PTR,1G,F,2,W,P,FT,C,S
PTR,1G,F,2,W,P,FT,C,S
PTR,N1G,F,2,W,P,FT,C,S
PTR,N1G,F,2,B,P,FT,C,S
PTR,N1G,F,2,W,P,FT,C,S
PTR,N1G,F,2,W,P,FT,C,S
PTR,N1G,F,2,M,P,FT,C,S
PTR,N1G,F,2,M,P,FT,C,S
PTR,N1G,F,2,W,P,FT,C,S
PTR,N1G,F,2,W,P,FT,C,S
PTR,N1G,F,2,W,P,FT,C,S
PTR,1G,M,2,M,P,FT,C,S
PTR,1G,M,2,W,P,FT,C,S
PTR,N1G,M,2,W,P,FT,C,S
PTR,N1G,F,2,W,P,FT,C,S
PTR,N1G,F,2,W,P,FT,C,S
PTR,N1G,M,2,M,P,FT,C,S
PTR,N1G,M,2,W,P,FT,C,S
PTR,N1G,M,2,W,P,FT,C,S
PTR,1G,M,2,B,P,FT,C,S
PTR,N1G,M,2,W,P,FT,C,S
PTR,N1G,M,2,B,P,FT,C,S
PTR,1G,F,2,W,P,FT,C,S
PTR,N1G,F,2,W,P,FT,C,S
PTR,N1G,F,2,W,P,FT,C,S
PTR,1G,F,2,B,P,FT,C,S
PTR,N1G,F,2,W,P,FT,C,S
PTR,N1G,M,2,W,P,FT,C,S
PTR,1G,F,2,W,P,FT,C,S
PTR,N1G,F,2,W,P,FT,C,S
PTR,1G,F,2,W,P,FT,C,S
PTR,N1G,F,2,W,P,FT,C,S
PTR,N1G,F,2,W,P,FT,B,S
PTR,N1G,F,2,W,P,FT,B,S
PTR,N1G,F,2,M,P,FT,B,S
PTR,N1G,F,2,I,P,FT,B,S
PTR,1G,F,2,M,P,FT,B,S
PTR,1G,F,2,W,P,FT,B,S
PTR,N1G,F,2,W,P,FT,B,S
PTR,N1G,F,2,W,P,FT,B,S
PTR,N1G,F,2,W,P,FT,B,S
PTR,N1G,F,2,W,P,FT,B,S
PTR,N1G,F,2,M,P,FT,B,S
PTR,1G,F,2,M,P,FT,B,S
PTR,1G,F,2,M,P,FT,B,S
PTR,N1G,F,2,P,P,FT,B,S
PTR,N1G,F,2,B,P,FT,B,S
PTR,1G,F,2,M,P,FT,B,S
PTR,N1G,F,2,W,P,FT,B,S
PTR,1G,F,2,M,P,FT,B,S
PTR,N1G,F,2,M,P,FT,B,S
PTR,N1G,M,2,W,NP,PT,B,S
PTR,1G,F,2,M,P,FT,B,S
PTR,1G,F,2,M,P,FT,B,S
PTR,1G,F,2,M,P,FT,B,S
PTR,1G,F,2,W,P,FT,B,S
PTR,1G,F,2,M,P,FT,B,S
PTR,1G,F,2,W,P,FT,B,S
PTR,N1G,F,2,W,P,FT,B,S
PTR,1G,F,2,W,P,FT,B,S
PTR,N1G,F,2,B,P,FT,B,S
PTR,1G,F,2,M,P,FT,B,S
PTR,1G,F,2,M,P,FT,B,S
PTR,1G,F,2,M,P,FT,B,S
PTR,N1G,M,2,W,NP,PT,B,S
PTR,N1G,F,2,W,P,FT,B,S
PTR,1G,F,2,B,P,FT,B,S
PTR,N1G,F,2,W,P,FT,B,S
PTR,N1G,F,2,M,P,FT,B,S
PTR,N1G,F,2,W,P,FT,B,S
PTR,N1G,F,2,W,P,FT,B,S
PTR,N1G,F,2,M,P,FT,B,S
PTR,N1G,F,2,W,P,FT,B,S
PTR,N1G,F,2,W,P,FT,B,S
PTR,1G,F,2,W,P,FT,B,S
PTR,N1G,F,2,W,P,FT,B,S
PTR,1G,F,2,W,P,FT,B,S
PTR,N1G,F,2,M,P,FT,B,S
PTR,1G,F,2,W,P,FT,B,S
PTR,N1G,M,2,W,P,FT,B,S
PTR,N1G,M,2,W,P,FT,B,S
PTR,N1G,F,2,W,P,FT,A,S
PTR,N1G,F,2,W,P,FT,A,S
PTR,1G,F,2,P,P,FT,A,S
PTR,1G,F,2,W,P,FT,A,S
PTR,N1G,F,2,W,P,FT,A,S
PTR,1G,F,2,I,P,FT,A,S
PTR,1G,F,2,W,P,FT,A,S
PTR,1G,F,2,W,P,FT,A,S
PTR,1G,M,2,W,NP,PT,A,S
PTR,1G,F,2,B,P,FT,A,S
PTR,N1G,F,2,W,P,FT,A,S
PTR,N1G,F,2,W,P,FT,A,S
PTR,N1G,F,2,M,P,FT,A,S
PTR,N1G,F,2,W,P,FT,A,S
PTR,N1G,F,2,B,P,FT,A,S
PTR,N1G,F,2,M,P,FT,A,S
PTR,N1G,M,2,W,P,FT,A,S
PTR,1G,M,2,M,P,FT,A,S
PTR,N1G,F,2,W,P,FT,A,S
PTR,1G,M,2,I,P,FT,A,S
PTR,N1G,M,2,B,P,FT,A,S
PTR,1G,M,2,B,P,FT,A,S
PTR,1G,M,2,W,P,FT,A,S
PTR,N1G,M,2,W,NP,PT,A,S
PTR,1G,F,2,M,P,FT,A,S
PTR,N1G,M,2,W,P,FT,A,S
PTR,N1G,F,2,I,P,FT,A,S
PTR,N1G,M,2,W,P,FT,A,S
PTR,N1G,F,2,W,P,FT,A,S
PTR,1G,F,2,M,P,FT,A,S
PTR,1G,F,2,W,P,FT,A,S
PTR,N1G,F,2,W,P,FT,A,S
PTR,1G,F,2,W,P,FT,A,S
PTR,1G,F,2,W,P,FT,A,S
PTR,N1G,F,2,M,P,FT,A,S
PTR,1G,F,2,M,P,FT,A,S
PTR,1G,F,2,M,P,FT,A,S
PTR,1G,F,2,W,P,FT,A,S
PTR,1G,F,2,W,P,FT,A,S
PTR,N1G,F,2,W,P,FT,A,S
PTR,N1G,F,2,M,P,FT,A,S
PTR,N1G,F,2,W,P,FT,A,S
PTR,1G,F,2,W,P,FT,A,S
PTR,N1G,F,2,W,P,FT,A,S
PTR,1G,F,2,M,P,FT,A,S
PTR,1G,F,2,M,P,FT,A,S
PTR,N1G,F,2,W,P,FT,A,S
PTR,N1G,F,2,M,P,FT,A,S
PTR,N1G,F,2,W,P,FT,A,S
PTR,1G,F,2,W,P,FT,A,S
PTR,1G,F,2,M,P,FT,A,S
PTR,N1G,F,2,W,P,FT,A,S
PTR,N1G,F,2,W,P,FT,A,S
PTR,1G,F,2,M,P,FT,A,S
PTR,N1G,F,2,B,P,FT,A,S
PTR,1G,F,2,B,P,FT,D,S
PTR,N1G,F,2,W,P,FT,D,S
PTR,N1G,F,2,W,P,FT,D,S
PTR,N1G,F,2,W,P,FT,D,S
PTR,1G,F,2,W,P,FT,D,S
PTR,N1G,F,2,W,P,FT,D,S
PTR,N1G,F,2,W,P,FT,D,S
PTR,1G,F,2,M,P,FT,D,S
PTR,1G,F,2,M,P,FT,D,S
PTR,N1G,F,2,W,P,FT,D,S
PTR,N1G,F,2,W,P,FT,D,S
PTR,1G,F,2,M,P,FT,D,S
PTR,N1G,F,2,W,P,FT,D,S
PTR,1G,F,2,M,P,FT,D,S
PTR,N1G,F,2,M,P,FT,D,S
PTR,N1G,F,2,W,P,FT,D,S
PTR,N1G,F,2,W,P,FT,D,S
PTR,1G,F,2,M,P,FT,D,S
PTR,1G,F,2,M,P,FT,D,S
PTR,N1G,F,2,W,P,FT,D,S
PTR,N1G,F,2,M,P,FT,D,S
PTR,1G,F,2,M,P,FT,D,S
PTR,1G,F,2,W,P,FT,D,S
PTR,1G,F,2,M,P,FT,D,S
PTR,N1G,F,2,W,P,FT,D,S
PTR,N1G,F,2,I,P,FT,D,S
PTR,N1G,F,2,W,P,FT,D,S
PTR,1G,F,2,B,P,FT,D,S
PTR,1G,F,2,B,P,FT,D,S
PTR,1G,F,2,W,P,FT,D,S
PTR,N1G,F,2,W,P,FT,D,S
PTR,N1G,F,2,W,P,FT,D,S
PTR,N1G,F,2,W,P,FT,D,S
PTR,1G,F,2,W,P,FT,D,S
PTR,N1G,F,2,W,P,FT,D,S
PTR,N1G,F,2,W,P,FT,D,S
PTR,1G,M,2,W,P,FT,D,S
PTR,1G,M,2,W,P,FT,D,S
PTR,N1G,M,2,B,P,FT,D,S
PTR,1G,M,2,W,NP,PT,D,S
PTR,N1G,M,2,M,NP,PT,D,S
PTR,1G,M,2,M,NP,PT,D,S
PTR,1G,M,2,M,NP,PT,D,S
PTR,1G,M,2,M,NP,PT,D,S
PTR,N1G,M,2,M,NP,PT,D,S
PTR,1G,M,2,W,NP,PT,D,S
PTR,1G,M,2,M,NP,PT,D,S
PTR,1G,M,2,M,NP,PT,D,S
PTR,1G,M,2,W,NP,PT,D,S
PTR,N1G,M,2,M,NP,PT,D,S
PTR,N1G,M,2,M,NP,PT,D,S
PTR,1G,M,2,M,NP,PT,D,S
PTR,N1G,M,2,W,NP,PT,D,S
PTR,N1G,M,2,W,NP,PT,D,S
PTR,N1G,M,2,W,NP,PT,D,S
PTR,N1G,M,2,M,NP,PT,D,S
PTR,1G,M,2,M,NP,PT,D,S
PTR,N1G,M,2,W,NP,PT,D,S
PTR,N1G,M,2,W,NP,PT,D,S
PTR,1G,M,2,M,NP,PT,D,S
PTR,N1G,M,2,W,NP,PT,D,S
